Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;Referee;HS;AS;HST;AST;HF;AF;HC;AC;HY;AY;HR;AR
01/02/2020;Angers;Reims;1;4;A;1;1;D;;15;12;4;4;15;13;2;4;1;2;0;0
01/02/2020;Dijon;Brest;3;0;H;2;0;H;;12;19;5;4;9;17;6;6;0;1;0;0
01/02/2020;Nimes;Monaco;3;1;H;1;1;D;;22;6;8;4;13;10;7;1;4;3;0;2
01/02/2020;Strasbourg;Lille;1;2;A;1;0;H;;13;9;3;4;12;22;3;7;1;4;0;0
02/02/2020;Nice;Lyon;2;1;H;1;1;D;;12;14;7;7;17;9;4;10;3;2;1;1
02/02/2020;Metz;St Etienne;3;1;H;1;0;H;;10;17;6;7;11;18;3;8;0;2;0;0
02/02/2020;Bordeaux;Marseille;0;0;D;0;0;D;;12;16;3;4;10;14;3;10;2;2;0;0
04/02/2020;Lille;Rennes;1;0;H;1;0;H;;14;11;3;4;15;16;5;2;3;1;0;0
04/02/2020;Monaco;Angers;1;0;H;1;0;H;;6;16;3;4;13;8;1;8;2;2;0;0
04/02/2020;Nantes;Paris SG;1;2;A;0;1;A;;15;19;5;7;9;21;4;7;2;4;0;0
05/02/2020;Brest;Bordeaux;1;1;D;0;1;A;;17;13;3;5;14;5;8;5;2;0;1;0
05/02/2020;Lyon;Amiens;0;0;D;0;0;D;;10;7;3;2;8;14;5;3;1;2;0;0
05/02/2020;Montpellier;Metz;1;1;D;1;0;H;;12;18;7;8;13;16;6;8;2;1;0;0
05/02/2020;Nimes;Dijon;2;0;H;2;0;H;;11;10;5;3;17;27;2;2;0;3;0;0
05/02/2020;Reims;Nice;1;1;D;0;0;D;;15;5;4;4;11;7;9;6;2;0;0;0
05/02/2020;Toulouse;Strasbourg;0;1;A;0;0;D;;12;15;1;6;7;10;5;2;1;2;0;0
05/02/2020;St Etienne;Marseille;0;2;A;0;1;A;;11;5;3;3;8;11;6;2;2;4;0;0
07/02/2020;Angers;Lille;0;2;A;0;1;A;;9;12;1;4;10;15;6;2;4;3;0;0
08/02/2020;Marseille;Toulouse;1;0;H;0;0;D;;12;10;3;3;6;8;5;5;1;2;0;0
08/02/2020;Amiens;Monaco;1;2;A;1;0;H;;8;12;1;6;14;17;3;9;1;3;0;0
08/02/2020;Dijon;Nantes;3;3;D;2;2;D;;17;8;4;2;8;11;9;4;2;2;0;0
08/02/2020;Metz;Bordeaux;1;2;A;1;0;H;;11;15;4;5;5;11;5;13;2;2;1;0
08/02/2020;Nice;Nimes;1;3;A;1;1;D;;6;10;3;5;8;13;1;7;2;4;1;0
08/02/2020;Rennes;Brest;0;0;D;0;0;D;;17;8;2;3;7;14;6;0;2;4;0;0
09/02/2020;Montpellier;St Etienne;1;0;H;1;0;H;;8;17;3;5;16;15;3;6;1;3;1;0
09/02/2020;Strasbourg;Reims;3;0;H;0;0;D;;12;5;5;0;13;12;9;8;1;2;0;0
09/02/2020;Paris SG;Lyon;4;2;H;2;0;H;;16;7;5;2;11;14;6;3;1;2;0;0
14/02/2020;Monaco;Montpellier;1;0;H;0;0;D;;16;13;2;2;13;8;2;4;1;2;0;0
15/02/2020;Amiens;Paris SG;4;4;D;3;1;H;;11;15;5;10;21;10;2;6;3;2;0;0
15/02/2020;Bordeaux;Dijon;2;2;D;1;1;D;;11;6;2;3;12;10;13;1;1;1;0;0
15/02/2020;Nantes;Metz;0;0;D;0;0;D;;18;7;7;2;14;11;11;6;0;1;0;1
15/02/2020;Nimes;Angers;1;0;H;0;0;D;;11;10;2;0;7;16;7;5;1;2;0;1
15/02/2020;Toulouse;Nice;0;2;A;0;1;A;;19;14;5;4;14;9;7;5;2;0;2;0
16/02/2020;Lyon;Strasbourg;1;1;D;1;1;D;;5;7;2;1;17;14;3;2;3;1;0;0
16/02/2020;Brest;St Etienne;3;2;H;3;0;H;;10;11;3;4;11;11;0;5;2;3;0;0
16/02/2020;Reims;Rennes;1;0;H;0;0;D;;11;4;3;2;14;17;7;2;1;1;0;0
16/02/2020;Lille;Marseille;1;2;A;0;0;D;;13;5;3;2;16;12;4;5;0;5;0;0
21/02/2020;Nice;Brest;2;2;D;2;1;H;;19;9;6;3;7;4;9;3;3;0;0;0
21/02/2020;Metz;Lyon;0;2;A;0;1;A;;7;12;0;6;8;14;5;4;2;1;1;0
22/02/2020;Marseille;Nantes;1;3;A;1;1;D;;16;8;5;4;15;17;4;1;1;3;0;0
22/02/2020;Angers;Montpellier;1;0;H;0;0;D;;12;10;8;2;16;16;6;8;4;2;0;0
22/02/2020;Dijon;Monaco;1;1;D;0;0;D;;12;17;2;6;16;13;2;3;2;0;0;0
22/02/2020;Lille;Toulouse;3;0;H;2;0;H;;18;7;9;1;12;20;5;0;1;3;0;0
22/02/2020;Strasbourg;Amiens;0;0;D;0;0;D;;15;3;3;1;18;23;5;5;2;6;0;0
23/02/2020;St Etienne;Reims;1;1;D;0;0;D;;7;12;4;2;14;5;8;6;1;1;0;0
23/02/2020;Rennes;Nimes;2;1;H;1;1;D;;26;9;8;2;11;5;10;1;0;1;0;1
23/02/2020;Paris SG;Bordeaux;4;3;H;2;2;D;;23;12;9;7;13;15;10;7;5;2;1;0
28/02/2020;Nimes;Marseille;2;3;A;1;2;A;;16;13;6;4;15;14;8;9;4;3;0;0
29/02/2020;Paris SG;Dijon;4;0;H;1;0;H;;23;9;11;3;7;3;8;0;1;0;0;0
29/02/2020;Amiens;Metz;0;1;A;0;1;A;;12;13;5;6;17;10;6;3;2;1;0;0
29/02/2020;Brest;Angers;0;1;A;0;1;A;;16;6;4;2;12;9;12;0;3;1;0;0
29/02/2020;Monaco;Reims;1;1;D;1;0;H;;19;16;7;8;20;13;3;2;2;3;0;0
29/02/2020;Montpellier;Strasbourg;3;0;H;0;0;D;;23;15;11;7;8;15;5;7;1;2;0;0
29/02/2020;Toulouse;Rennes;0;2;A;0;1;A;;15;11;2;4;13;12;9;3;3;1;0;0
01/03/2020;Nantes;Lille;0;1;A;0;0;D;;6;15;3;5;13;13;3;12;4;3;0;0
01/03/2020;Bordeaux;Nice;1;1;D;1;0;H;;12;9;4;4;19;12;10;3;3;3;0;0
01/03/2020;Lyon;St Etienne;2;0;H;1;0;H;;16;8;9;4;14;14;5;4;4;4;0;0
06/03/2020;Marseille;Amiens;2;2;D;1;0;H;;13;12;6;3;13;17;4;4;2;2;0;0
07/03/2020;Angers;Nantes;2;0;H;0;0;D;;7;15;3;4;9;6;4;6;0;3;0;0
07/03/2020;Dijon;Toulouse;2;1;H;1;1;D;;15;6;3;2;14;17;5;1;2;2;0;0
07/03/2020;Metz;Nimes;2;1;H;1;0;H;;14;16;5;7;9;11;8;6;0;0;0;0
07/03/2020;Nice;Monaco;2;1;H;0;1;A;;12;14;5;4;11;15;6;3;1;4;0;1
07/03/2020;Reims;Brest;1;0;H;1;0;H;;12;12;3;4;7;13;5;5;3;2;1;0
08/03/2020;St Etienne;Bordeaux;1;1;D;0;0;D;;11;9;4;2;14;16;7;4;4;3;1;0
08/03/2020;Rennes;Montpellier;5;0;H;2;0;H;;16;11;9;1;9;10;2;7;2;3;0;0
08/03/2020;Lille;Lyon;1;0;H;1;0;H;;13;9;3;2;20;13;4;3;1;3;0;0
21/08/2020;Bordeaux;Nantes;0;0;D;0;0;D;;5;6;1;1;10;15;2;3;2;3;1;0
22/08/2020;Dijon;Angers;0;1;A;0;1;A;;9;12;1;4;15;8;3;9;0;0;0;0
22/08/2020;Lille;Rennes;1;1;D;1;0;H;;5;16;1;3;12;16;4;2;0;1;1;1
23/08/2020;Monaco;Reims;2;2;D;1;2;A;;22;9;5;3;8;14;8;1;1;3;0;0
23/08/2020;Lorient;Strasbourg;3;1;H;0;1;A;;10;7;7;1;17;10;6;1;3;2;0;0
23/08/2020;Nimes;Brest;4;0;H;2;0;H;;12;10;5;3;14;17;4;4;2;3;0;1
23/08/2020;Nice;Lens;2;1;H;1;1;D;;4;17;2;4;17;18;1;7;2;3;0;0
28/08/2020;Lyon;Dijon;4;1;H;3;1;H;;27;6;12;2;12;7;13;2;3;3;0;0
29/08/2020;Rennes;Montpellier;2;1;H;1;0;H;;16;11;7;3;18;16;2;1;3;2;1;1
29/08/2020;Strasbourg;Nice;0;2;A;0;1;A;;6;3;0;2;14;11;3;1;2;6;0;0
30/08/2020;Reims;Lille;0;1;A;0;1;A;;4;10;0;3;20;11;1;2;4;1;0;0
30/08/2020;Angers;Bordeaux;0;2;A;0;2;A;;12;7;2;7;12;19;5;7;1;3;0;0
30/08/2020;Metz;Monaco;0;1;A;0;1;A;;14;3;4;2;14;20;10;1;0;5;0;1
30/08/2020;Nantes;Nimes;2;1;H;2;0;H;;8;17;5;9;16;9;4;8;3;2;2;0
30/08/2020;St Etienne;Lorient;2;0;H;1;0;H;;13;6;5;1;14;23;2;5;2;1;0;0
30/08/2020;Brest;Marseille;2;3;A;1;2;A;;19;7;4;4;17;13;10;2;2;4;0;0
10/09/2020;Lens;Paris SG;1;0;H;0;0;D;;7;8;3;1;21;10;4;2;2;2;0;0
11/09/2020;Bordeaux;Lyon;0;0;D;0;0;D;;5;20;0;3;12;19;4;5;2;3;0;0
12/09/2020;Montpellier;Nice;3;1;H;1;0;H;;20;9;13;1;17;16;8;9;0;2;0;0
12/09/2020;St Etienne;Strasbourg;2;0;H;0;0;D;;10;14;4;7;13;19;6;3;1;3;0;0
13/09/2020;Lille;Metz;1;0;H;0;0;D;;16;5;6;1;12;14;8;3;4;4;0;0
13/09/2020;Angers;Reims;1;0;H;0;0;D;;20;7;7;2;12;12;1;2;4;2;1;1
13/09/2020;Dijon;Brest;0;2;A;0;1;A;;7;19;3;5;16;16;5;7;2;0;1;0
13/09/2020;Lorient;Lens;2;3;A;1;2;A;;6;12;3;6;20;16;4;2;4;3;0;1
13/09/2020;Nimes;Rennes;2;4;A;1;2;A;;17;10;9;6;17;13;8;4;2;6;0;0
13/09/2020;Monaco;Nantes;2;1;H;1;0;H;;18;7;5;2;14;11;9;4;3;1;0;0
13/09/2020;Paris SG;Marseille;0;1;A;0;1;A;;14;5;4;2;17;19;4;2;6;8;3;2
15/09/2020;Montpellier;Lyon;2;1;H;1;0;H;;10;19;3;7;13;13;4;11;3;2;1;1
16/09/2020;Paris SG;Metz;1;0;H;0;0;D;;20;7;8;1;8;6;8;2;3;2;1;0
17/09/2020;Marseille;St Etienne;0;2;A;0;1;A;;13;12;2;5;13;15;7;6;2;2;0;0
18/09/2020;Lyon;Nimes;0;0;D;0;0;D;;16;10;3;3;18;12;9;2;3;2;0;0
19/09/2020;Lens;Bordeaux;2;1;H;0;0;D;;19;7;5;3;15;15;7;0;5;5;0;1
19/09/2020;Rennes;Monaco;2;1;H;0;1;A;;14;14;3;2;11;11;9;10;1;2;0;0
20/09/2020;Nice;Paris SG;0;3;A;0;2;A;;14;14;5;6;9;9;4;7;1;2;0;0
20/09/2020;Brest;Lorient;3;2;H;2;1;H;;14;9;6;4;20;13;4;6;2;1;0;0
20/09/2020;Metz;Reims;2;1;H;1;1;D;;14;10;4;4;14;7;8;5;1;4;0;1
20/09/2020;Montpellier;Angers;4;1;H;2;1;H;;14;14;9;3;14;5;6;3;4;3;0;0
20/09/2020;Strasbourg;Dijon;1;0;H;0;0;D;;17;6;6;2;10;16;8;2;1;1;0;0
20/09/2020;Nantes;St Etienne;2;2;D;0;1;A;;15;6;3;4;12;17;4;2;2;2;0;0
20/09/2020;Marseille;Lille;1;1;D;0;0;D;;11;14;2;7;12;18;5;4;3;3;0;0
25/09/2020;Lille;Nantes;2;0;H;1;0;H;;12;12;4;6;16;12;4;7;0;2;0;0
26/09/2020;St Etienne;Rennes;0;3;A;0;1;A;;6;10;4;6;11;12;6;4;1;1;0;0
26/09/2020;Marseille;Metz;1;1;D;0;0;D;;17;14;3;3;15;11;5;5;0;2;0;0
27/09/2020;Bordeaux;Nice;0;0;D;0;0;D;;18;13;5;2;9;15;7;7;1;1;0;0
27/09/2020;Angers;Brest;3;2;H;1;2;A;;12;14;5;6;17;21;6;1;3;2;0;0
27/09/2020;Dijon;Montpellier;2;2;D;1;0;H;;15;14;6;5;15;11;6;13;4;1;0;0
27/09/2020;Monaco;Strasbourg;3;2;H;2;0;H;;11;11;5;5;11;12;6;2;3;1;2;0
27/09/2020;Nimes;Lens;1;1;D;0;1;A;;13;15;4;6;10;16;5;7;0;3;0;0
27/09/2020;Lorient;Lyon;1;1;D;0;0;D;;4;19;2;6;19;7;1;5;2;0;0;0
27/09/2020;Reims;Paris SG;0;2;A;0;1;A;;8;21;3;7;11;10;3;7;2;2;0;0
02/10/2020;Paris SG;Angers;6;1;H;2;0;H;;18;8;12;2;11;9;6;2;1;2;0;0
03/10/2020;Lens;St Etienne;2;0;H;1;0;H;;13;2;5;1;23;10;12;0;1;1;0;2
03/10/2020;Nice;Nantes;2;1;H;1;1;D;;18;11;7;1;13;8;9;2;2;1;0;1
04/10/2020;Montpellier;Nimes;0;1;A;0;0;D;;12;8;2;1;14;15;8;2;2;1;0;0
04/10/2020;Bordeaux;Dijon;3;0;H;2;0;H;;17;5;7;1;15;14;5;4;2;3;0;0
04/10/2020;Brest;Monaco;1;0;H;1;0;H;;7;21;5;2;10;17;1;8;3;4;0;0
04/10/2020;Metz;Lorient;3;1;H;1;1;D;;16;10;8;4;10;14;4;3;1;2;0;0
04/10/2020;Strasbourg;Lille;0;3;A;0;1;A;;14;12;3;6;11;10;11;1;1;1;0;0
04/10/2020;Rennes;Reims;2;2;D;2;1;H;;18;9;3;4;12;16;10;2;4;3;0;0
04/10/2020;Lyon;Marseille;1;1;D;1;1;D;;24;4;3;1;14;10;19;5;1;1;0;1
16/10/2020;Dijon;Rennes;1;1;D;0;1;A;;12;12;4;3;22;13;3;5;4;2;0;0
16/10/2020;Nimes;Paris SG;0;4;A;0;1;A;;5;30;2;11;10;12;1;9;1;2;1;0
17/10/2020;Reims;Lorient;1;3;A;1;0;H;;6;14;3;4;14;11;3;6;4;1;2;0
17/10/2020;Marseille;Bordeaux;3;1;H;1;0;H;;6;8;4;4;13;13;6;10;3;1;0;0
18/10/2020;Strasbourg;Lyon;2;3;A;1;3;A;;20;14;9;8;13;8;4;2;2;3;0;0
18/10/2020;Angers;Metz;1;1;D;1;1;D;;7;7;2;3;18;13;2;5;4;2;0;0
18/10/2020;Monaco;Montpellier;1;1;D;0;0;D;;21;3;7;2;13;13;10;2;2;1;0;1
18/10/2020;Nantes;Brest;3;1;H;2;0;H;;12;14;8;5;15;15;2;6;3;2;0;0
18/10/2020;St Etienne;Nice;1;3;A;0;2;A;;11;11;4;5;15;10;7;3;2;5;0;0
18/10/2020;Lille;Lens;4;0;H;1;0;H;;17;7;6;2;13;16;7;2;0;3;0;2
23/10/2020;Rennes;Angers;1;2;A;1;1;D;;11;10;1;4;11;5;5;4;2;0;0;0
24/10/2020;Lorient;Marseille;0;1;A;0;0;D;;13;15;3;3;10;12;6;4;3;3;0;0
24/10/2020;Paris SG;Dijon;4;0;H;2;0;H;;20;16;9;3;12;18;4;10;0;2;0;0
25/10/2020;Bordeaux;Nimes;2;0;H;0;0;D;;20;8;6;4;9;16;7;4;3;3;0;0
25/10/2020;Brest;Strasbourg;0;3;A;0;2;A;;14;7;4;5;8;11;12;2;1;3;0;0
25/10/2020;Metz;St Etienne;2;0;H;1;0;H;;6;10;3;0;11;18;5;3;3;3;0;0
25/10/2020;Montpellier;Reims;0;4;A;0;3;A;;5;24;1;9;7;11;3;8;1;0;2;0
25/10/2020;Nice;Lille;1;1;D;0;0;D;;8;12;3;4;13;18;5;3;1;6;0;0
25/10/2020;Lyon;Monaco;4;1;H;4;0;H;;15;18;6;5;12;15;2;12;3;4;1;0
31/10/2020;Rennes;Brest;2;1;H;0;0;D;;24;9;8;4;2;12;8;1;1;3;0;0
31/10/2020;Nantes;Paris SG;0;3;A;0;0;D;;6;13;1;4;13;13;2;4;2;1;0;0
01/11/2020;St Etienne;Montpellier;0;1;A;0;1;A;;8;10;0;2;16;17;8;2;3;3;0;0
01/11/2020;Angers;Nice;0;3;A;0;2;A;;11;12;5;5;18;12;9;5;5;2;0;0
01/11/2020;Dijon;Lorient;0;0;D;0;0;D;;11;9;2;1;18;13;9;7;2;1;0;0
01/11/2020;Nimes;Metz;0;1;A;0;1;A;;16;8;2;5;13;15;10;1;3;2;0;1
01/11/2020;Reims;Strasbourg;2;1;H;2;1;H;;12;9;4;3;13;13;5;3;0;2;0;0
01/11/2020;Monaco;Bordeaux;4;0;H;3;0;H;;17;5;6;0;10;12;10;4;2;2;0;0
01/11/2020;Lille;Lyon;1;1;D;1;1;D;;15;8;6;1;14;10;9;4;3;3;0;1
06/11/2020;Strasbourg;Marseille;0;1;A;0;0;D;;9;1;2;1;13;17;2;2;0;4;0;0
07/11/2020;Bordeaux;Montpellier;0;2;A;0;0;D;;9;9;1;3;14;10;3;5;2;1;0;0
07/11/2020;Paris SG;Rennes;3;0;H;2;0;H;;9;16;6;3;19;15;2;7;3;0;0;0
08/11/2020;Brest;Lille;3;2;H;3;1;H;;12;22;8;7;13;15;3;11;4;3;0;0
08/11/2020;Lens;Reims;4;4;D;1;0;H;;14;8;5;6;12;7;9;1;3;1;0;0
08/11/2020;Lorient;Nantes;0;2;A;0;0;D;;18;16;4;4;17;9;5;5;3;1;0;0
08/11/2020;Metz;Dijon;1;1;D;1;1;D;;14;14;4;6;16;11;5;6;2;1;0;0
08/11/2020;Nimes;Angers;1;5;A;0;2;A;;11;15;4;8;12;15;6;2;2;5;0;0
08/11/2020;Nice;Monaco;1;2;A;0;1;A;;8;15;4;8;8;16;1;4;2;2;0;0
08/11/2020;Lyon;St Etienne;2;1;H;0;1;A;;18;16;6;4;19;19;3;5;5;3;0;0
20/11/2020;Rennes;Bordeaux;0;1;A;0;1;A;;14;6;2;3;18;19;7;3;2;2;0;0
20/11/2020;Monaco;Paris SG;3;2;H;0;2;A;;15;9;5;4;12;19;2;1;2;3;0;1
21/11/2020;Brest;St Etienne;4;1;H;4;1;H;;10;17;5;1;12;10;5;6;1;1;0;0
22/11/2020;Nantes;Metz;1;1;D;1;1;D;;17;10;5;4;13;14;6;2;2;3;0;0
22/11/2020;Dijon;Lens;0;1;A;0;1;A;;10;6;2;2;14;6;8;6;2;0;0;0
22/11/2020;Montpellier;Strasbourg;4;3;H;3;3;D;;21;9;9;5;16;11;11;3;2;1;0;0
22/11/2020;Reims;Nimes;0;1;A;0;0;D;;16;6;6;5;18;11;7;1;3;1;0;0
22/11/2020;Angers;Lyon;0;1;A;0;0;D;;20;5;8;2;12;12;8;3;2;3;0;0
22/11/2020;Lille;Lorient;4;0;H;1;0;H;;31;7;13;2;10;11;9;4;1;3;0;0
25/11/2020;Lens;Nantes;1;1;D;1;0;H;;7;11;1;3;14;18;6;2;4;2;0;0
27/11/2020;Strasbourg;Rennes;1;1;D;1;0;H;;6;21;3;7;11;12;2;7;0;0;1;0
28/11/2020;Marseille;Nantes;3;1;H;2;0;H;;15;6;9;2;16;11;3;7;4;2;0;0
28/11/2020;Paris SG;Bordeaux;2;2;D;2;1;H;;16;18;9;4;8;10;14;5;1;1;0;0
29/11/2020;Lyon;Reims;3;0;H;1;0;H;;14;10;4;2;19;11;4;2;2;1;0;1
29/11/2020;Lens;Angers;1;3;A;1;1;D;;13;18;5;7;15;13;1;7;2;2;0;0
29/11/2020;Lorient;Montpellier;0;1;A;0;0;D;;8;16;2;3;13;14;2;4;2;1;0;0
29/11/2020;Metz;Brest;0;2;A;0;1;A;;15;10;6;3;11;10;10;5;2;1;0;0
29/11/2020;Monaco;Nimes;3;0;H;1;0;H;;18;6;5;2;16;9;8;3;1;1;0;1
29/11/2020;Nice;Dijon;1;3;A;0;2;A;;24;9;7;4;7;21;11;1;3;3;0;0
29/11/2020;St Etienne;Lille;1;1;D;1;0;H;;7;9;5;2;15;13;3;3;4;1;0;0
04/12/2020;Nimes;Marseille;0;2;A;0;0;D;;7;17;0;4;11;18;1;8;3;4;1;1
05/12/2020;Rennes;Lens;0;2;A;0;1;A;;10;6;4;4;18;16;8;3;1;3;0;0
05/12/2020;Montpellier;Paris SG;1;3;A;1;1;D;;17;13;2;6;12;14;3;3;1;3;0;0
06/12/2020;Lille;Monaco;2;1;H;0;0;D;;10;8;5;3;12;11;1;3;3;0;0;0
06/12/2020;Angers;Lorient;2;0;H;1;0;H;;10;12;3;3;13;11;2;12;3;0;0;0
06/12/2020;Bordeaux;Brest;1;0;H;0;0;D;;21;8;6;3;10;11;8;2;0;3;0;0
06/12/2020;Dijon;St Etienne;0;0;D;0;0;D;;6;7;1;2;15;13;7;4;0;1;0;0
06/12/2020;Nantes;Strasbourg;0;4;A;0;2;A;;14;13;2;9;13;13;7;3;3;2;0;0
06/12/2020;Reims;Nice;0;0;D;0;0;D;;11;12;2;4;12;13;6;6;1;2;0;0
06/12/2020;Metz;Lyon;1;3;A;0;1;A;;12;18;5;5;14;14;5;6;1;0;1;1
11/12/2020;St Etienne;Angers;0;0;D;0;0;D;;14;8;3;3;16;15;5;6;3;3;0;0
12/12/2020;Marseille;Monaco;2;1;H;2;0;H;;5;9;2;4;22;10;1;3;3;2;0;0
12/12/2020;Lens;Montpellier;2;3;A;1;2;A;;14;10;4;7;11;14;6;4;1;1;0;0
13/12/2020;Nice;Rennes;0;1;A;0;1;A;;11;16;3;6;16;10;3;6;2;1;0;0
13/12/2020;Brest;Reims;2;1;H;1;0;H;;10;10;6;4;12;11;3;4;1;1;0;0
13/12/2020;Lorient;Nimes;3;0;H;2;0;H;;13;6;5;2;18;7;2;3;2;0;0;0
13/12/2020;Nantes;Dijon;1;1;D;1;0;H;;17;13;6;4;11;16;4;4;2;2;0;0
13/12/2020;Strasbourg;Metz;2;2;D;0;1;A;;18;6;4;3;11;16;5;4;3;4;0;0
13/12/2020;Lille;Bordeaux;2;1;H;2;1;H;;15;4;5;3;14;10;8;3;0;2;0;0
13/12/2020;Paris SG;Lyon;0;1;A;0;1;A;;7;8;1;5;11;17;5;5;4;1;0;1
16/12/2020;Angers;Strasbourg;0;2;A;0;0;D;;8;7;2;3;9;11;6;2;1;2;0;0
16/12/2020;Dijon;Lille;0;2;A;0;1;A;;6;10;1;5;21;8;5;4;0;0;0;0
16/12/2020;Montpellier;Metz;0;2;A;0;0;D;;14;9;3;5;11;9;10;2;3;3;0;0
16/12/2020;Nimes;Nice;0;2;A;0;0;D;;15;14;4;6;8;10;4;5;1;2;0;1
16/12/2020;Reims;Nantes;3;2;H;0;1;A;;13;18;4;7;13;13;3;6;2;2;0;0
16/12/2020;Bordeaux;St Etienne;1;2;A;1;1;D;;11;19;3;8;12;14;3;4;3;2;0;0
16/12/2020;Lyon;Brest;2;2;D;0;1;A;;28;8;11;2;13;5;12;3;3;0;0;1
16/12/2020;Monaco;Lens;0;3;A;0;3;A;;7;8;1;4;8;17;3;3;2;4;1;0
16/12/2020;Paris SG;Lorient;2;0;H;0;0;D;;24;8;8;3;19;9;9;2;3;0;0;1
16/12/2020;Rennes;Marseille;2;1;H;0;1;A;;15;8;5;1;19;15;9;1;1;4;0;1
19/12/2020;Metz;Lens;2;0;H;1;0;H;;12;17;4;3;17;8;8;4;1;1;0;0
19/12/2020;Marseille;Reims;1;1;D;1;1;D;;12;2;6;1;11;10;7;3;1;3;0;0
19/12/2020;Nice;Lyon;1;4;A;1;2;A;;8;13;1;9;17;9;8;2;1;1;0;0
20/12/2020;Brest;Montpellier;2;2;D;0;1;A;;17;10;7;4;14;15;6;4;2;1;0;0
20/12/2020;Dijon;Monaco;0;1;A;0;1;A;;11;13;1;6;13;14;2;6;2;1;0;0
20/12/2020;Nantes;Angers;1;1;D;0;1;A;;9;12;2;6;16;13;5;6;3;0;0;0
20/12/2020;St Etienne;Nimes;2;2;D;1;1;D;;18;9;9;4;15;9;6;3;2;3;0;0
20/12/2020;Strasbourg;Bordeaux;0;2;A;0;1;A;;10;11;3;6;15;12;5;3;2;1;0;0
20/12/2020;Lorient;Rennes;0;3;A;0;1;A;;11;15;2;4;19;9;1;2;1;2;0;0
20/12/2020;Lille;Paris SG;0;0;D;0;0;D;;8;8;3;1;12;11;4;5;0;2;0;0
23/12/2020;Bordeaux;Reims;1;3;A;0;2;A;;9;10;3;5;11;12;5;5;3;1;0;0
23/12/2020;Lens;Brest;2;1;H;2;0;H;;11;10;4;3;13;13;3;6;0;2;0;0
23/12/2020;Nice;Lorient;2;2;D;2;0;H;;3;24;3;6;11;13;0;10;3;4;1;0
23/12/2020;Nimes;Dijon;1;3;A;1;0;H;;8;14;1;4;10;11;7;3;2;2;1;0
23/12/2020;Rennes;Metz;1;0;H;0;0;D;;11;9;6;4;14;18;6;5;1;1;0;0
23/12/2020;Angers;Marseille;2;1;H;2;0;H;;9;9;2;3;14;14;2;8;2;4;0;0
23/12/2020;Lyon;Nantes;3;0;H;3;0;H;;22;18;11;4;11;13;9;7;1;3;0;0
23/12/2020;Monaco;St Etienne;2;2;D;1;2;A;;2;18;2;6;12;13;0;10;3;2;1;0
23/12/2020;Montpellier;Lille;2;3;A;0;1;A;;17;9;6;7;13;11;6;4;3;2;0;0
23/12/2020;Paris SG;Strasbourg;4;0;H;1;0;H;;17;8;8;2;7;9;5;5;0;0;0;0
06/01/2021;Brest;Nice;2;0;H;2;0;H;;10;12;6;6;12;8;6;6;2;3;0;0
06/01/2021;Lorient;Monaco;2;5;A;1;1;D;;11;16;5;9;9;9;5;8;1;3;1;0
06/01/2021;Metz;Bordeaux;0;0;D;0;0;D;;9;12;3;3;10;20;3;2;1;2;0;0
06/01/2021;Nantes;Rennes;0;0;D;0;0;D;;7;8;2;0;13;13;6;3;2;2;0;0
06/01/2021;Strasbourg;Nimes;5;0;H;3;0;H;;21;6;12;2;12;6;10;5;1;2;0;0
06/01/2021;Lille;Angers;1;2;A;1;2;A;;7;7;2;3;12;10;8;6;3;1;0;0
06/01/2021;Lyon;Lens;3;2;H;1;0;H;;11;10;6;2;7;10;7;4;1;2;0;0
06/01/2021;Marseille;Montpellier;3;1;H;1;0;H;;18;13;8;5;4;6;5;1;0;0;0;0
06/01/2021;Reims;Dijon;0;0;D;0;0;D;;9;8;3;0;13;8;7;5;2;3;0;0
06/01/2021;St Etienne;Paris SG;1;1;D;1;1;D;;11;10;5;4;13;12;9;10;1;1;0;0
09/01/2021;Bordeaux;Lorient;2;1;H;2;1;H;;16;12;6;4;10;10;5;3;2;0;0;0
09/01/2021;Dijon;Marseille;0;0;D;0;0;D;;5;11;0;4;13;13;0;6;3;2;0;0
09/01/2021;Lens;Strasbourg;0;1;A;0;1;A;;11;10;2;4;16;15;4;4;1;1;0;0
09/01/2021;Metz;Nice;1;1;D;0;1;A;;16;11;5;4;19;8;5;2;2;2;0;0
09/01/2021;Monaco;Angers;3;0;H;1;0;H;;14;6;5;2;9;10;5;2;2;0;0;0
09/01/2021;Montpellier;Nantes;1;1;D;1;0;H;;8;12;6;3;18;11;1;8;5;0;0;0
09/01/2021;Nimes;Lille;0;1;A;0;1;A;;7;10;0;2;12;13;2;3;0;3;0;0
09/01/2021;Paris SG;Brest;3;0;H;1;0;H;;22;12;11;2;7;13;7;4;1;1;0;0
09/01/2021;Reims;St Etienne;3;1;H;2;0;H;;7;14;3;6;19;17;0;3;2;4;0;0
09/01/2021;Rennes;Lyon;2;2;D;1;0;H;;14;13;6;4;12;16;2;5;1;2;0;0
15/01/2021;Montpellier;Monaco;2;3;A;0;2;A;;9;16;3;5;17;12;5;6;2;3;0;0
16/01/2021;Marseille;Nimes;1;2;A;0;0;D;;14;8;6;5;13;6;7;3;2;2;0;0
16/01/2021;Angers;Paris SG;0;1;A;0;0;D;;11;12;4;3;11;13;5;7;0;2;0;0
